"id","idade","sexo","dependentes","escolaridade","estado_civil","salario_anual","tipo_cartao","meses_de_relacionamento","qtd_produtos","iteracoes_12m","meses_inativo_12m","limite_credito","valor_transacoes_12m","qtd_transacoes_12m"
"826,068,183.00","36.00","M","1.00","mestrado","casado","$80K - $120K","blue","32.00","4.00","3.00","4.00","15,488.47","2,916.60","50.00"
"820,044,333.00","39.00","M","3.00","graduacao","divorciado","$40K - $60K","blue","34.00","3.00","2.00","3.00","2,503.98","4,157.40","58.00"
"714,211,533.00","31.00","M","0.00","mestrado","divorciado","menos que $40K","blue","36.00","4.00","2.00","3.00","3,312.89","2,670.67","50.00"
"710,287,533.00","31.00","M","2.00","mestrado","solteiro","$40K - $60K","blue","36.00","3.00","4.00","2.00","6,269.39","2,221.13","57.00"
"720,603,558.00","36.00","M","4.00","mestrado","solteiro","$60K - $80K","blue","36.00","3.00","1.00","2.00","20,337.79","2,460.93","74.00"
"819,258,408.00","47.00","F","5.00","mestrado","solteiro","menos que $40K","blue","42.00","4.00","4.00","2.00","2,224.99","1,698.56","41.00"
"717,664,008.00","37.00","M","3.00","graduacao","casado","$60K - $80K","blue","19.00","2.00","4.00","3.00","3,100.72","694.36","12.00"
"717,437,058.00","38.00","M","2.00","na","divorciado","$60K - $80K","silver","26.00","4.00","0.00","2.00","26,437.24","2,167.61","57.00"
"717,327,783.00","39.00","M","2.00","mestrado","casado","$80K - $120K","blue","27.00","4.00","2.00","2.00","9,959.58","2,760.16","44.00"
"712,887,633.00","39.00","M","1.00","na","solteiro","$80K - $120K","blue","36.00","5.00","3.00","3.00","25,008.31","1,753.77","43.00"
"716,129,208.00","37.00","M","3.00","mestrado","casado","$40K - $60K","blue","36.00","3.00","3.00","3.00","2,031.88","1,678.60","36.00"
"718,037,433.00","58.00","M","1.00","mestrado","casado","$80K - $120K","blue","49.00","6.00","2.00","4.00","1,654.76","1,887.35","60.00"
"709,839,858.00","58.00","F","2.00","mestrado","casado","menos que $40K","blue","39.00","3.00","3.00","4.00","4,608.35","1,535.42","31.00"
"719,686,458.00","37.00","M","3.00","mestrado","casado","$40K - $60K","blue","36.00","6.00","1.00","4.00","3,908.22","1,903.38","30.00"
"721,434,483.00","54.00","M","3.00","mestrado","casado","$80K - $120K","blue","46.00","4.00","2.00","3.00","2,798.79","2,631.04","55.00"
"716,096,358.00","45.00","F","3.00","sem educacao formal","solteiro","menos que $40K","blue","39.00","5.00","1.00","4.00","2,551.03","3,753.21","63.00"
"718,244,958.00","36.00","F","2.00","mestrado","casado","na","blue","26.00","5.00","2.00","2.00","8,621.53","1,989.22","37.00"
"711,315,783.00","53.00","M","3.00","mestrado","casado","$40K - $60K","blue","43.00","6.00","2.00","4.00","7,451.67","2,165.44","49.00"
"821,296,083.00","34.00","F","1.00","graduacao","casado","menos que $40K","blue","30.00","3.00","3.00","3.00","2,617.16","2,003.83","47.00"
"711,562,833.00","35.00","M","4.00","mestrado","casado","$80K - $120K","blue","24.00","6.00","4.00","3.00","12,634.76","717.88","18.00"
"716,447,733.00","32.00","M","3.00","mestrado","casado","$40K - $60K","blue","18.00","5.00","3.00","3.00","6,407.88","1,921.42","43.00"
"719,591,283.00","38.00","M","2.00","sem educacao formal","casado","menos que $40K","blue","27.00","6.00","4.00","2.00","1,438.35","2,412.63","58.00"
"789,911,808.00","37.00","M","3.00","sem educacao formal","casado","$80K - $120K","blue","28.00","6.00","2.00","2.00","2,672.05","2,487.15","52.00"
"713,195,808.00","37.00","F","3.00","ensino medio","casado","na","blue","36.00","6.00","4.00","3.00","11,948.18","2,792.50","51.00"
"717,866,133.00","47.00","F","2.00","mestrado","solteiro","menos que $40K","blue","36.00","3.00","3.00","3.00","2,677.95","2,170.67","63.00"
"716,670,783.00","52.00","F","3.00","doutorado","solteiro","na","blue","36.00","3.00","1.00","2.00","24,703.57","4,776.58","63.00"
"789,197,508.00","54.00","M","3.00","ensino medio","casado","$60K - $80K","blue","43.00","6.00","4.00","3.00","2,240.45","1,518.82","36.00"
"713,108,433.00","53.00","M","3.00","graduacao","casado","$80K - $120K","blue","40.00","4.00","4.00","4.00","6,052.57","1,476.62","37.00"
"711,403,383.00","33.00","F","3.00","graduacao","solteiro","menos que $40K","blue","23.00","6.00","1.00","4.00","2,562.42","2,256.74","70.00"
"768,212,583.00","49.00","M","2.00","mestrado","casado","$60K - $80K","blue","43.00","4.00","4.00","4.00","15,377.39","1,848.19","49.00"
"720,181,758.00","37.00","M","0.00","doutorado","casado","$120K +","blue","22.00","3.00","4.00","3.00","8,654.10","850.96","18.00"
"710,632,683.00","31.00","M","1.00","sem educacao formal","casado","$40K - $60K","blue","24.00","5.00","3.00","2.00","1,438.66","2,308.57","49.00"
"711,836,733.00","43.00","M","3.00","mestrado","solteiro","$120K +","blue","31.00","3.00","3.00","3.00","1,438.89","1,867.51","45.00"
"771,183,933.00","39.00","M","1.00","sem educacao formal","casado","$80K - $120K","blue","26.00","6.00","3.00","2.00","16,040.32","1,923.73","49.00"
"711,327,558.00","38.00","M","2.00","ensino medio","casado","$40K - $60K","blue","36.00","3.00","1.00","3.00","2,801.53","1,600.97","45.00"
"788,971,308.00","62.00","F","1.00","sem educacao formal","casado","menos que $40K","blue","49.00","5.00","2.00","4.00","2,658.71","1,809.06","41.00"
"718,950,483.00","58.00","F","1.00","na","casado","$40K - $60K","blue","48.00","3.00","2.00","3.00","12,423.75","1,208.78","38.00"
"714,278,958.00","39.00","F","2.00","ensino medio","casado","na","blue","27.00","6.00","3.00","1.00","9,347.77","2,201.04","46.00"
"711,817,158.00","30.00","M","2.00","graduacao","divorciado","$40K - $60K","blue","22.00","3.00","4.00","3.00","3,143.57","2,510.95","57.00"
"765,824,058.00","46.00","M","4.00","doutorado","casado","$80K - $120K","blue","39.00","3.00","1.00","3.00","5,106.85","3,784.73","74.00"
"710,109,633.00","39.00","M","2.00","graduacao","casado","$60K - $80K","blue","31.00","6.00","2.00","3.00","9,871.43","1,683.10","34.00"
"713,643,858.00","53.00","F","1.00","graduacao","casado","$40K - $60K","blue","43.00","4.00","2.00","4.00","1,525.98","1,911.00","47.00"
"716,399,583.00","34.00","M","1.00","sem educacao formal","casado","$120K +","blue","36.00","6.00","1.00","2.00","19,630.20","2,286.73","39.00"
"714,516,783.00","54.00","F","0.00","mestrado","divorciado","menos que $40K","silver","36.00","4.00","1.00","3.00","12,547.47","3,360.60","56.00"
"710,490,708.00","54.00","M","3.00","ensino medio","solteiro","$80K - $120K","blue","36.00","4.00","3.00","1.00","17,686.01","2,047.74","46.00"
"780,662,133.00","39.00","M","2.00","sem educacao formal","casado","$60K - $80K","blue","28.00","6.00","5.00","3.00","3,257.61","1,534.25","35.00"
"715,389,708.00","36.00","F","3.00","mestrado","casado","menos que $40K","blue","28.00","4.00","2.00","3.00","4,824.78","1,516.18","32.00"
"789,607,983.00","38.00","M","3.00","ensino medio","casado","$40K - $60K","blue","32.00","6.00","2.00","6.00","8,603.93","1,758.22","40.00"
"720,171,033.00","45.00","M","4.00","na","casado","$60K - $80K","blue","36.00","6.00","1.00","1.00","11,498.34","4,014.54","70.00"
"815,104,608.00","28.00","F","0.00","mestrado","divorciado","menos que $40K","blue","23.00","5.00","3.00","1.00","3,818.37","2,947.79","87.00"
"719,660,658.00","37.00","F","1.00","ensino medio","solteiro","na","blue","36.00","6.00","2.00","2.00","16,594.43","2,134.16","47.00"
"714,159,858.00","57.00","M","0.00","mestrado","casado","$40K - $60K","blue","48.00","4.00","2.00","2.00","5,387.62","1,546.95","36.00"
"714,225,333.00","48.00","F","4.00","mestrado","casado","menos que $40K","blue","36.00","5.00","1.00","1.00","2,930.45","1,545.92","21.00"
"712,204,308.00","33.00","M","0.00","na","solteiro","$40K - $60K","blue","36.00","6.00","1.00","1.00","10,023.10","2,878.76","65.00"
"718,468,158.00","38.00","M","1.00","sem educacao formal","casado","$60K - $80K","blue","25.00","6.00","3.00","2.00","9,303.42","2,261.69","37.00"
"711,575,058.00","36.00","M","3.00","na","casado","$60K - $80K","blue","36.00","4.00","2.00","2.00","2,956.48","1,896.42","31.00"
"735,417,408.00","37.00","M","2.00","ensino medio","casado","$60K - $80K","blue","30.00","4.00","2.00","1.00","2,218.97","1,941.58","58.00"
"717,171,408.00","36.00","M","1.00","na","casado","$80K - $120K","blue","26.00","6.00","1.00","2.00","9,959.46","2,021.17","41.00"
"814,312,308.00","54.00","F","3.00","sem educacao formal","casado","$40K - $60K","blue","49.00","5.00","2.00","3.00","5,335.04","1,435.10","29.00"
"711,786,108.00","52.00","M","1.00","mestrado","casado","$60K - $80K","blue","43.00","3.00","2.00","3.00","7,187.00","1,159.25","26.00"
"712,905,708.00","53.00","F","1.00","mestrado","casado","menos que $40K","blue","39.00","5.00","4.00","2.00","2,590.76","1,188.60","40.00"
"720,050,208.00","27.00","F","1.00","ensino medio","solteiro","menos que $40K","blue","19.00","4.00","3.00","1.00","4,255.75","2,236.59","57.00"
"793,952,133.00","32.00","F","0.00","ensino medio","casado","menos que $40K","blue","26.00","6.00","3.00","2.00","2,778.05","1,680.58","33.00"
"798,140,283.00","57.00","M","4.00","mestrado","casado","$120K +","blue","51.00","4.00","1.00","3.00","10,711.17","1,180.52","29.00"
"720,427,683.00","58.00","M","2.00","sem educacao formal","solteiro","$120K +","blue","46.00","2.00","4.00","3.00","16,163.43","2,171.93","48.00"
"789,970,233.00","54.00","F","2.00","ensino medio","casado","menos que $40K","blue","45.00","6.00","1.00","1.00","2,513.92","1,454.35","30.00"
"713,893,308.00","45.00","M","3.00","mestrado","divorciado","$60K - $80K","blue","37.00","4.00","1.00","1.00","3,291.67","1,984.93","38.00"
"718,843,608.00","36.00","F","2.00","doutorado","divorciado","menos que $40K","blue","25.00","5.00","4.00","2.00","8,917.07","3,327.01","80.00"
"752,085,108.00","39.00","F","2.00","mestrado","casado","$40K - $60K","blue","29.00","3.00","2.00","5.00","4,955.34","1,824.54","38.00"
"789,435,783.00","39.00","F","1.00","mestrado","casado","$40K - $60K","blue","30.00","6.00","2.00","1.00","2,909.41","1,532.34","26.00"
"711,032,058.00","34.00","M","3.00","ensino medio","solteiro","$80K - $120K","silver","21.00","6.00","3.00","4.00","34,516.14","2,901.02","75.00"
"784,719,708.00","54.00","F","2.00","sem educacao formal","casado","$40K - $60K","blue","43.00","5.00","1.00","1.00","1,438.83","1,707.79","41.00"
"804,663,258.00","54.00","M","2.00","ensino medio","casado","$80K - $120K","blue","49.00","3.00","4.00","1.00","14,015.45","1,903.75","49.00"
"716,900,433.00","36.00","M","2.00","mestrado","casado","$60K - $80K","blue","28.00","6.00","2.00","2.00","2,540.06","2,384.07","61.00"
"720,909,408.00","37.00","M","2.00","ensino medio","divorciado","$120K +","blue","24.00","4.00","2.00","2.00","3,497.44","2,337.05","61.00"
"712,187,808.00","27.00","M","0.00","sem educacao formal","casado","$40K - $60K","blue","15.00","4.00","4.00","3.00","3,682.57","1,826.26","35.00"
"718,428,033.00","55.00","F","4.00","mestrado","solteiro","menos que $40K","blue","41.00","6.00","1.00","2.00","4,430.35","3,395.24","70.00"
"714,892,533.00","26.00","M","0.00","na","solteiro","na","blue","16.00","5.00","2.00","3.00","3,877.25","2,473.44","33.00"
"714,985,458.00","56.00","M","1.00","mestrado","casado","$60K - $80K","blue","36.00","3.00","3.00","2.00","15,124.59","1,850.79","44.00"
"716,647,983.00","58.00","F","2.00","mestrado","casado","menos que $40K","blue","53.00","5.00","1.00","3.00","7,712.78","1,574.60","34.00"
"712,340,733.00","42.00","F","2.00","mestrado","na","na","blue","34.00","5.00","2.00","2.00","19,373.10","1,792.62","48.00"
"719,293,533.00","30.00","M","1.00","graduacao","solteiro","na","blue","13.00","3.00","3.00","3.00","21,590.83","2,567.22","70.00"
"715,257,708.00","38.00","M","1.00","ensino medio","casado","$60K - $80K","blue","32.00","4.00","1.00","2.00","3,657.88","2,758.55","55.00"
"708,331,758.00","47.00","F","2.00","sem educacao formal","divorciado","na","silver","35.00","3.00","4.00","1.00","32,444.18","3,725.59","60.00"
"709,501,683.00","33.00","F","1.00","mestrado","solteiro","$40K - $60K","blue","24.00","5.00","2.00","1.00","5,830.93","2,263.43","60.00"
"711,692,508.00","54.00","F","2.00","doutorado","casado","menos que $40K","blue","47.00","3.00","3.00","4.00","1,438.54","1,154.13","22.00"
"715,612,983.00","65.00","F","1.00","mestrado","solteiro","na","blue","55.00","5.00","4.00","2.00","6,463.89","2,336.11","49.00"
"709,674,333.00","33.00","M","2.00","ensino medio","solteiro","$60K - $80K","blue","23.00","4.00","1.00","2.00","2,400.40","2,677.80","70.00"
"805,522,758.00","44.00","F","1.00","doutorado","divorciado","menos que $40K","blue","39.00","5.00","4.00","2.00","2,311.41","1,701.28","33.00"
"781,013,958.00","57.00","F","3.00","na","casado","$40K - $60K","blue","48.00","4.00","2.00","2.00","3,585.61","1,344.51","37.00"
"717,495,258.00","34.00","M","3.00","sem educacao formal","casado","$80K - $120K","blue","25.00","6.00","2.00","3.00","9,131.45","1,893.66","36.00"
"795,052,083.00","63.00","F","0.00","sem educacao formal","solteiro","$40K - $60K","blue","56.00","3.00","4.00","6.00","1,438.32","3,631.00","71.00"
"773,389,908.00","37.00","F","3.00","ensino medio","solteiro","menos que $40K","blue","31.00","5.00","3.00","1.00","1,438.31","2,075.78","66.00"
"719,320,833.00","39.00","M","2.00","doutorado","casado","$60K - $80K","blue","36.00","6.00","2.00","3.00","5,471.90","1,992.83","46.00"
"816,843,933.00","39.00","M","2.00","ensino medio","casado","$80K - $120K","blue","34.00","6.00","3.00","3.00","8,823.62","1,961.31","32.00"
"789,196,158.00","55.00","M","1.00","mestrado","casado","$60K - $80K","blue","44.00","6.00","4.00","2.00","2,173.87","1,485.47","26.00"
"717,930,483.00","37.00","M","2.00","mestrado","solteiro","$120K +","blue","25.00","3.00","0.00","3.00","5,616.16","1,564.36","31.00"
"773,442,258.00","57.00","M","1.00","doutorado","casado","$80K - $120K","blue","51.00","5.00","2.00","2.00","8,571.69","1,397.97","28.00"
"719,872,833.00","45.00","F","2.00","mestrado","divorciado","menos que $40K","blue","36.00","6.00","3.00","6.00","2,804.00","3,347.94","71.00"
"721,491,258.00","53.00","M","4.00","mestrado","casado","$80K - $120K","blue","36.00","3.00","2.00","2.00","3,924.93","1,417.30","30.00"
"770,575,233.00","37.00","M","2.00","mestrado","solteiro","$60K - $80K","blue","23.00","6.00","2.00","1.00","5,663.96","2,553.03","61.00"
"715,800,708.00","60.00","F","0.00","sem educacao formal","casado","menos que $40K","blue","49.00","3.00","2.00","1.00","3,955.00","1,560.12","43.00"
"719,996,958.00","29.00","F","0.00","sem educacao formal","solteiro","menos que $40K","blue","23.00","5.00","4.00","3.00","7,997.73","2,208.21","56.00"
"719,889,408.00","56.00","F","4.00","sem educacao formal","casado","menos que $40K","blue","36.00","4.00","5.00","1.00","3,652.36","1,561.35","39.00"
"708,811,233.00","37.00","M","2.00","mestrado","casado","$80K - $120K","blue","27.00","4.00","1.00","2.00","12,702.33","1,992.28","40.00"
"794,627,208.00","43.00","M","1.00","ensino medio","casado","$60K - $80K","blue","23.00","4.00","2.00","3.00","7,189.93","1,935.41","52.00"
"719,020,983.00","58.00","M","1.00","mestrado","casado","$80K - $120K","blue","42.00","4.00","1.00","3.00","12,421.18","1,913.67","49.00"
"719,131,533.00","29.00","F","0.00","doutorado","divorciado","menos que $40K","blue","17.00","3.00","4.00","2.00","2,585.42","3,519.95","73.00"
"710,449,983.00","38.00","M","2.00","ensino medio","casado","$120K +","blue","29.00","4.00","2.00","1.00","2,818.93","2,916.55","45.00"
"715,651,833.00","65.00","M","1.00","na","solteiro","menos que $40K","blue","36.00","3.00","4.00","4.00","2,351.21","1,593.07","35.00"
"720,714,933.00","62.00","F","1.00","mestrado","casado","menos que $40K","blue","49.00","4.00","2.00","2.00","3,143.28","1,323.17","25.00"
"789,170,283.00","53.00","M","1.00","mestrado","na","$80K - $120K","blue","42.00","5.00","4.00","5.00","6,514.93","3,084.47","63.00"
"810,201,783.00","26.00","F","0.00","mestrado","solteiro","$40K - $60K","blue","17.00","5.00","3.00","3.00","3,119.47","2,740.26","62.00"
"715,517,733.00","46.00","F","3.00","ensino medio","solteiro","menos que $40K","silver","39.00","1.00","4.00","0.00","13,092.13","936.35","25.00"
"709,042,908.00","51.00","F","1.00","graduacao","casado","$40K - $60K","blue","44.00","4.00","1.00","2.00","1,438.90","2,207.57","68.00"
"715,023,333.00","39.00","M","2.00","sem educacao formal","casado","menos que $40K","blue","34.00","4.00","4.00","2.00","3,702.14","2,585.43","64.00"
"720,801,033.00","51.00","F","1.00","ensino medio","casado","na","blue","36.00","3.00","3.00","2.00","9,095.60","1,347.21","27.00"
"714,345,783.00","59.00","M","2.00","ensino medio","casado","$40K - $60K","blue","50.00","6.00","2.00","3.00","2,701.69","1,469.00","36.00"
"779,209,083.00","56.00","M","3.00","na","casado","$40K - $60K","blue","45.00","6.00","4.00","2.00","1,813.08","1,468.49","32.00"
"713,972,658.00","56.00","F","2.00","mestrado","casado","na","blue","36.00","3.00","2.00","3.00","5,335.92","1,454.92","43.00"
"710,782,458.00","31.00","M","1.00","mestrado","casado","$40K - $60K","blue","20.00","6.00","5.00","2.00","2,469.41","1,615.79","36.00"
"711,142,308.00","37.00","M","0.00","ensino medio","divorciado","$40K - $60K","blue","36.00","3.00","5.00","1.00","3,091.98","2,572.34","65.00"
"824,789,283.00","36.00","M","2.00","ensino medio","solteiro","$40K - $60K","blue","32.00","3.00","2.00","5.00","2,683.09","2,373.90","73.00"
"715,187,733.00","26.00","F","1.00","na","solteiro","na","blue","15.00","3.00","3.00","4.00","5,464.79","2,474.00","46.00"
"721,014,858.00","61.00","F","0.00","mestrado","casado","menos que $40K","blue","53.00","4.00","2.00","1.00","2,942.91","1,479.29","28.00"
"710,363,433.00","26.00","M","0.00","ensino medio","solteiro","menos que $40K","blue","36.00","6.00","3.00","3.00","2,735.93","2,441.92","58.00"
"715,479,483.00","35.00","M","2.00","graduacao","casado","$80K - $120K","blue","36.00","5.00","4.00","2.00","15,279.88","2,079.67","57.00"
"708,243,483.00","53.00","M","3.00","graduacao","casado","$120K +","blue","43.00","4.00","5.00","2.00","14,938.19","2,248.66","51.00"
"714,770,808.00","59.00","M","2.00","ensino medio","casado","menos que $40K","blue","42.00","3.00","5.00","3.00","4,328.73","1,580.47","54.00"
