id,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
1984,35.00,M,2.00,na,casado,$80K - $120K,blue,36.00,6.00,2.00,2.00,"2,263.38","1,927.28",47.00
1985,58.00,M,3.00,ensino medio,casado,$60K - $80K,blue,46.00,5.00,2.00,3.00,"8,184.35","2,140.99",49.00
1986,32.00,M,.00,mestrado,solteiro,na,blue,27.00,6.00,3.00,3.00,"9,238.23","2,522.99",68.00
1987,47.00,M,3.00,ensino medio,casado,$80K - $120K,blue,36.00,6.00,3.00,3.00,"30,210.76","3,503.39",65.00
1988,32.00,M,.00,mestrado,solteiro,menos que $40K,blue,26.00,6.00,3.00,3.00,"6,942.30","2,657.12",71.00
1989,56.00,M,3.00,ensino medio,casado,$60K - $80K,blue,37.00,3.00,3.00,3.00,"14,551.09","1,373.61",35.00
1990,34.00,F,2.00,doutorado,solteiro,menos que $40K,blue,13.00,5.00,2.00,1.00,"1,438.44","2,557.89",67.00
1991,65.00,M,.00,na,solteiro,na,blue,56.00,3.00,2.00,2.00,"11,332.66","2,758.57",56.00
1992,55.00,M,2.00,sem educacao formal,casado,$120K +,blue,48.00,5.00,3.00,2.00,"30,967.98","1,473.66",35.00
1993,43.00,M,.00,ensino medio,casado,$80K - $120K,blue,36.00,5.00,3.00,3.00,"7,866.76","2,843.72",53.00
1994,31.00,M,2.00,graduacao,casado,menos que $40K,blue,21.00,6.00,4.00,2.00,"2,718.87","2,570.69",49.00
1995,54.00,F,1.00,graduacao,casado,menos que $40K,blue,36.00,4.00,4.00,2.00,"3,084.76","1,446.01",22.00
1996,52.00,M,3.00,mestrado,casado,$80K - $120K,blue,42.00,5.00,4.00,2.00,"17,302.43","1,181.31",30.00
1997,48.00,M,3.00,graduacao,divorciado,$40K - $60K,blue,36.00,3.00,3.00,3.00,"12,159.91","1,426.96",34.00
1998,54.00,F,1.00,ensino medio,solteiro,menos que $40K,blue,47.00,6.00,3.00,4.00,"2,797.09","1,566.91",36.00
1999,33.00,M,1.00,sem educacao formal,solteiro,$60K - $80K,blue,28.00,6.00,4.00,3.00,"2,618.46","3,319.74",86.00
2000,26.00,F,.00,doutorado,solteiro,menos que $40K,blue,15.00,3.00,3.00,2.00,"1,442.04","1,134.53",26.00
2001,30.00,F,2.00,sem educacao formal,casado,menos que $40K,blue,24.00,4.00,1.00,2.00,"2,063.10","1,859.25",43.00
2002,49.00,F,5.00,mestrado,casado,menos que $40K,blue,43.00,4.00,3.00,2.00,"8,154.24","2,223.42",72.00
2003,36.00,F,2.00,na,divorciado,$40K - $60K,blue,20.00,4.00,2.00,3.00,"9,735.18","2,967.44",80.00
2004,56.00,M,4.00,na,casado,$80K - $120K,blue,49.00,3.00,2.00,4.00,"4,310.31","1,645.28",33.00
2005,53.00,M,3.00,sem educacao formal,casado,$80K - $120K,blue,36.00,3.00,1.00,3.00,"11,450.04","2,197.52",45.00
2006,39.00,M,2.00,sem educacao formal,casado,$120K +,blue,26.00,2.00,4.00,3.00,"8,907.00",809.53,15.00
2007,34.00,M,3.00,graduacao,casado,$60K - $80K,blue,23.00,5.00,2.00,3.00,"4,245.82","1,534.35",34.00
2008,53.00,M,2.00,graduacao,casado,$80K - $120K,blue,45.00,4.00,4.00,4.00,"21,953.83","1,413.17",37.00
2009,32.00,M,.00,mestrado,solteiro,$40K - $60K,blue,21.00,6.00,3.00,1.00,"1,614.50","2,659.02",63.00
2010,39.00,M,2.00,mestrado,casado,$80K - $120K,blue,22.00,5.00,2.00,4.00,"5,140.58","1,842.02",36.00
2011,57.00,M,1.00,ensino medio,casado,$120K +,blue,46.00,3.00,4.00,3.00,"31,762.57","1,515.92",36.00
2012,48.00,F,4.00,mestrado,solteiro,na,blue,40.00,4.00,4.00,4.00,"11,692.37","2,997.64",56.00
2013,37.00,M,3.00,na,casado,$60K - $80K,blue,30.00,6.00,4.00,2.00,"16,043.20","2,599.63",47.00
2014,36.00,M,1.00,mestrado,casado,$80K - $120K,blue,32.00,4.00,3.00,4.00,"15,488.47","2,916.60",50.00
2015,39.00,M,3.00,graduacao,divorciado,$40K - $60K,blue,34.00,3.00,2.00,3.00,"2,503.98","4,157.40",58.00
2016,31.00,M,.00,mestrado,divorciado,menos que $40K,blue,36.00,4.00,2.00,3.00,"3,312.89","2,670.67",50.00
2017,31.00,M,2.00,mestrado,solteiro,$40K - $60K,blue,36.00,3.00,4.00,2.00,"6,269.39","2,221.13",57.00
2018,36.00,M,4.00,mestrado,solteiro,$60K - $80K,blue,36.00,3.00,1.00,2.00,"20,337.79","2,460.93",74.00
2019,47.00,F,5.00,mestrado,solteiro,menos que $40K,blue,42.00,4.00,4.00,2.00,"2,224.99","1,698.56",41.00
2020,37.00,M,3.00,graduacao,casado,$60K - $80K,blue,19.00,2.00,4.00,3.00,"3,100.72",694.36,12.00
2021,38.00,M,2.00,na,divorciado,$60K - $80K,silver,26.00,4.00,.00,2.00,"26,437.24","2,167.61",57.00
2022,39.00,M,2.00,mestrado,casado,$80K - $120K,blue,27.00,4.00,2.00,2.00,"9,959.58","2,760.16",44.00
2023,39.00,M,1.00,na,solteiro,$80K - $120K,blue,36.00,5.00,3.00,3.00,"25,008.31","1,753.77",43.00
2024,37.00,M,3.00,mestrado,casado,$40K - $60K,blue,36.00,3.00,3.00,3.00,"2,031.88","1,678.60",36.00
2025,58.00,M,1.00,mestrado,casado,$80K - $120K,blue,49.00,6.00,2.00,4.00,"1,654.76","1,887.35",60.00
2026,58.00,F,2.00,mestrado,casado,menos que $40K,blue,39.00,3.00,3.00,4.00,"4,608.35","1,535.42",31.00
2027,37.00,M,3.00,mestrado,casado,$40K - $60K,blue,36.00,6.00,1.00,4.00,"3,908.22","1,903.38",30.00
2028,54.00,M,3.00,mestrado,casado,$80K - $120K,blue,46.00,4.00,2.00,3.00,"2,798.79","2,631.04",55.00
2029,45.00,F,3.00,sem educacao formal,solteiro,menos que $40K,blue,39.00,5.00,1.00,4.00,"2,551.03","3,753.21",63.00
2030,36.00,F,2.00,mestrado,casado,na,blue,26.00,5.00,2.00,2.00,"8,621.53","1,989.22",37.00
2031,53.00,M,3.00,mestrado,casado,$40K - $60K,blue,43.00,6.00,2.00,4.00,"7,451.67","2,165.44",49.00
2032,34.00,F,1.00,graduacao,casado,menos que $40K,blue,30.00,3.00,3.00,3.00,"2,617.16","2,003.83",47.00
2033,35.00,M,4.00,mestrado,casado,$80K - $120K,blue,24.00,6.00,4.00,3.00,"12,634.76",717.88,18.00
2034,32.00,M,3.00,mestrado,casado,$40K - $60K,blue,18.00,5.00,3.00,3.00,"6,407.88","1,921.42",43.00
2035,38.00,M,2.00,sem educacao formal,casado,menos que $40K,blue,27.00,6.00,4.00,2.00,"1,438.35","2,412.63",58.00
2036,37.00,M,3.00,sem educacao formal,casado,$80K - $120K,blue,28.00,6.00,2.00,2.00,"2,672.05","2,487.15",52.00
2037,37.00,F,3.00,ensino medio,casado,na,blue,36.00,6.00,4.00,3.00,"11,948.18","2,792.50",51.00
2038,47.00,F,2.00,mestrado,solteiro,menos que $40K,blue,36.00,3.00,3.00,3.00,"2,677.95","2,170.67",63.00
2039,52.00,F,3.00,doutorado,solteiro,na,blue,36.00,3.00,1.00,2.00,"24,703.57","4,776.58",63.00
2040,54.00,M,3.00,ensino medio,casado,$60K - $80K,blue,43.00,6.00,4.00,3.00,"2,240.45","1,518.82",36.00
2041,53.00,M,3.00,graduacao,casado,$80K - $120K,blue,40.00,4.00,4.00,4.00,"6,052.57","1,476.62",37.00
2042,33.00,F,3.00,graduacao,solteiro,menos que $40K,blue,23.00,6.00,1.00,4.00,"2,562.42","2,256.74",70.00
2043,49.00,M,2.00,mestrado,casado,$60K - $80K,blue,43.00,4.00,4.00,4.00,"15,377.39","1,848.19",49.00
2044,37.00,M,.00,doutorado,casado,$120K +,blue,22.00,3.00,4.00,3.00,"8,654.10",850.96,18.00
2045,31.00,M,1.00,sem educacao formal,casado,$40K - $60K,blue,24.00,5.00,3.00,2.00,"1,438.66","2,308.57",49.00
2046,43.00,M,3.00,mestrado,solteiro,$120K +,blue,31.00,3.00,3.00,3.00,"1,438.89","1,867.51",45.00
2047,39.00,M,1.00,sem educacao formal,casado,$80K - $120K,blue,26.00,6.00,3.00,2.00,"16,040.32","1,923.73",49.00
2048,38.00,M,2.00,ensino medio,casado,$40K - $60K,blue,36.00,3.00,1.00,3.00,"2,801.53","1,600.97",45.00
2049,62.00,F,1.00,sem educacao formal,casado,menos que $40K,blue,49.00,5.00,2.00,4.00,"2,658.71","1,809.06",41.00
2050,58.00,F,1.00,na,casado,$40K - $60K,blue,48.00,3.00,2.00,3.00,"12,423.75","1,208.78",38.00
2051,39.00,F,2.00,ensino medio,casado,na,blue,27.00,6.00,3.00,1.00,"9,347.77","2,201.04",46.00
2052,30.00,M,2.00,graduacao,divorciado,$40K - $60K,blue,22.00,3.00,4.00,3.00,"3,143.57","2,510.95",57.00
2053,46.00,M,4.00,doutorado,casado,$80K - $120K,blue,39.00,3.00,1.00,3.00,"5,106.85","3,784.73",74.00
2054,39.00,M,2.00,graduacao,casado,$60K - $80K,blue,31.00,6.00,2.00,3.00,"9,871.43","1,683.10",34.00
2055,53.00,F,1.00,graduacao,casado,$40K - $60K,blue,43.00,4.00,2.00,4.00,"1,525.98","1,911.00",47.00
2056,34.00,M,1.00,sem educacao formal,casado,$120K +,blue,36.00,6.00,1.00,2.00,"19,630.20","2,286.73",39.00
2057,54.00,F,.00,mestrado,divorciado,menos que $40K,silver,36.00,4.00,1.00,3.00,"12,547.47","3,360.60",56.00
2058,54.00,M,3.00,ensino medio,solteiro,$80K - $120K,blue,36.00,4.00,3.00,1.00,"17,686.01","2,047.74",46.00
2059,39.00,M,2.00,sem educacao formal,casado,$60K - $80K,blue,28.00,6.00,5.00,3.00,"3,257.61","1,534.25",35.00
2060,36.00,F,3.00,mestrado,casado,menos que $40K,blue,28.00,4.00,2.00,3.00,"4,824.78","1,516.18",32.00
2061,38.00,M,3.00,ensino medio,casado,$40K - $60K,blue,32.00,6.00,2.00,6.00,"8,603.93","1,758.22",40.00
2062,45.00,M,4.00,na,casado,$60K - $80K,blue,36.00,6.00,1.00,1.00,"11,498.34","4,014.54",70.00
2063,28.00,F,.00,mestrado,divorciado,menos que $40K,blue,23.00,5.00,3.00,1.00,"3,818.37","2,947.79",87.00
2064,37.00,F,1.00,ensino medio,solteiro,na,blue,36.00,6.00,2.00,2.00,"16,594.43","2,134.16",47.00
2065,57.00,M,.00,mestrado,casado,$40K - $60K,blue,48.00,4.00,2.00,2.00,"5,387.62","1,546.95",36.00
2066,48.00,F,4.00,mestrado,casado,menos que $40K,blue,36.00,5.00,1.00,1.00,"2,930.45","1,545.92",21.00
2067,33.00,M,.00,na,solteiro,$40K - $60K,blue,36.00,6.00,1.00,1.00,"10,023.10","2,878.76",65.00
2068,38.00,M,1.00,sem educacao formal,casado,$60K - $80K,blue,25.00,6.00,3.00,2.00,"9,303.42","2,261.69",37.00
2069,36.00,M,3.00,na,casado,$60K - $80K,blue,36.00,4.00,2.00,2.00,"2,956.48","1,896.42",31.00
2070,37.00,M,2.00,ensino medio,casado,$60K - $80K,blue,30.00,4.00,2.00,1.00,"2,218.97","1,941.58",58.00
2071,36.00,M,1.00,na,casado,$80K - $120K,blue,26.00,6.00,1.00,2.00,"9,959.46","2,021.17",41.00
2072,54.00,F,3.00,sem educacao formal,casado,$40K - $60K,blue,49.00,5.00,2.00,3.00,"5,335.04","1,435.10",29.00
2073,52.00,M,1.00,mestrado,casado,$60K - $80K,blue,43.00,3.00,2.00,3.00,"7,187.00","1,159.25",26.00
2074,53.00,F,1.00,mestrado,casado,menos que $40K,blue,39.00,5.00,4.00,2.00,"2,590.76","1,188.60",40.00
2075,27.00,F,1.00,ensino medio,solteiro,menos que $40K,blue,19.00,4.00,3.00,1.00,"4,255.75","2,236.59",57.00
2076,32.00,F,.00,ensino medio,casado,menos que $40K,blue,26.00,6.00,3.00,2.00,"2,778.05","1,680.58",33.00
2077,57.00,M,4.00,mestrado,casado,$120K +,blue,51.00,4.00,1.00,3.00,"10,711.17","1,180.52",29.00
2078,58.00,M,2.00,sem educacao formal,solteiro,$120K +,blue,46.00,2.00,4.00,3.00,"16,163.43","2,171.93",48.00
2079,54.00,F,2.00,ensino medio,casado,menos que $40K,blue,45.00,6.00,1.00,1.00,"2,513.92","1,454.35",30.00
2080,45.00,M,3.00,mestrado,divorciado,$60K - $80K,blue,37.00,4.00,1.00,1.00,"3,291.67","1,984.93",38.00
2081,36.00,F,2.00,doutorado,divorciado,menos que $40K,blue,25.00,5.00,4.00,2.00,"8,917.07","3,327.01",80.00
2082,39.00,F,2.00,mestrado,casado,$40K - $60K,blue,29.00,3.00,2.00,5.00,"4,955.34","1,824.54",38.00
2083,39.00,F,1.00,mestrado,casado,$40K - $60K,blue,30.00,6.00,2.00,1.00,"2,909.41","1,532.34",26.00
2084,34.00,M,3.00,ensino medio,solteiro,$80K - $120K,silver,21.00,6.00,3.00,4.00,"34,516.14","2,901.02",75.00
2085,54.00,F,2.00,sem educacao formal,casado,$40K - $60K,blue,43.00,5.00,1.00,1.00,"1,438.83","1,707.79",41.00
2086,54.00,M,2.00,ensino medio,casado,$80K - $120K,blue,49.00,3.00,4.00,1.00,"14,015.45","1,903.75",49.00
2087,36.00,M,2.00,mestrado,casado,$60K - $80K,blue,28.00,6.00,2.00,2.00,"2,540.06","2,384.07",61.00
2088,37.00,M,2.00,ensino medio,divorciado,$120K +,blue,24.00,4.00,2.00,2.00,"3,497.44","2,337.05",61.00
2089,27.00,M,.00,sem educacao formal,casado,$40K - $60K,blue,15.00,4.00,4.00,3.00,"3,682.57","1,826.26",35.00
2090,55.00,F,4.00,mestrado,solteiro,menos que $40K,blue,41.00,6.00,1.00,2.00,"4,430.35","3,395.24",70.00
2091,26.00,M,.00,na,solteiro,na,blue,16.00,5.00,2.00,3.00,"3,877.25","2,473.44",33.00
2092,56.00,M,1.00,mestrado,casado,$60K - $80K,blue,36.00,3.00,3.00,2.00,"15,124.59","1,850.79",44.00
2093,58.00,F,2.00,mestrado,casado,menos que $40K,blue,53.00,5.00,1.00,3.00,"7,712.78","1,574.60",34.00
2094,42.00,F,2.00,mestrado,na,na,blue,34.00,5.00,2.00,2.00,"19,373.10","1,792.62",48.00
2095,30.00,M,1.00,graduacao,solteiro,na,blue,13.00,3.00,3.00,3.00,"21,590.83","2,567.22",70.00
2096,38.00,M,1.00,ensino medio,casado,$60K - $80K,blue,32.00,4.00,1.00,2.00,"3,657.88","2,758.55",55.00
2097,47.00,F,2.00,sem educacao formal,divorciado,na,silver,35.00,3.00,4.00,1.00,"32,444.18","3,725.59",60.00
2098,33.00,F,1.00,mestrado,solteiro,$40K - $60K,blue,24.00,5.00,2.00,1.00,"5,830.93","2,263.43",60.00
2099,54.00,F,2.00,doutorado,casado,menos que $40K,blue,47.00,3.00,3.00,4.00,"1,438.54","1,154.13",22.00
2100,65.00,F,1.00,mestrado,solteiro,na,blue,55.00,5.00,4.00,2.00,"6,463.89","2,336.11",49.00
2101,33.00,M,2.00,ensino medio,solteiro,$60K - $80K,blue,23.00,4.00,1.00,2.00,"2,400.40","2,677.80",70.00
2102,44.00,F,1.00,doutorado,divorciado,menos que $40K,blue,39.00,5.00,4.00,2.00,"2,311.41","1,701.28",33.00
2103,57.00,F,3.00,na,casado,$40K - $60K,blue,48.00,4.00,2.00,2.00,"3,585.61","1,344.51",37.00
2104,34.00,M,3.00,sem educacao formal,casado,$80K - $120K,blue,25.00,6.00,2.00,3.00,"9,131.45","1,893.66",36.00
2105,63.00,F,.00,sem educacao formal,solteiro,$40K - $60K,blue,56.00,3.00,4.00,6.00,"1,438.32","3,631.00",71.00
2106,37.00,F,3.00,ensino medio,solteiro,menos que $40K,blue,31.00,5.00,3.00,1.00,"1,438.31","2,075.78",66.00
2107,39.00,M,2.00,doutorado,casado,$60K - $80K,blue,36.00,6.00,2.00,3.00,"5,471.90","1,992.83",46.00
2108,39.00,M,2.00,ensino medio,casado,$80K - $120K,blue,34.00,6.00,3.00,3.00,"8,823.62","1,961.31",32.00
2109,55.00,M,1.00,mestrado,casado,$60K - $80K,blue,44.00,6.00,4.00,2.00,"2,173.87","1,485.47",26.00
2110,37.00,M,2.00,mestrado,solteiro,$120K +,blue,25.00,3.00,.00,3.00,"5,616.16","1,564.36",31.00
2111,57.00,M,1.00,doutorado,casado,$80K - $120K,blue,51.00,5.00,2.00,2.00,"8,571.69","1,397.97",28.00
2112,45.00,F,2.00,mestrado,divorciado,menos que $40K,blue,36.00,6.00,3.00,6.00,"2,804.00","3,347.94",71.00
2113,53.00,M,4.00,mestrado,casado,$80K - $120K,blue,36.00,3.00,2.00,2.00,"3,924.93","1,417.30",30.00
2114,37.00,M,2.00,mestrado,solteiro,$60K - $80K,blue,23.00,6.00,2.00,1.00,"5,663.96","2,553.03",61.00
2115,60.00,F,.00,sem educacao formal,casado,menos que $40K,blue,49.00,3.00,2.00,1.00,"3,955.00","1,560.12",43.00
2116,29.00,F,.00,sem educacao formal,solteiro,menos que $40K,blue,23.00,5.00,4.00,3.00,"7,997.73","2,208.21",56.00
2117,56.00,F,4.00,sem educacao formal,casado,menos que $40K,blue,36.00,4.00,5.00,1.00,"3,652.36","1,561.35",39.00
2118,37.00,M,2.00,mestrado,casado,$80K - $120K,blue,27.00,4.00,1.00,2.00,"12,702.33","1,992.28",40.00
2119,43.00,M,1.00,ensino medio,casado,$60K - $80K,blue,23.00,4.00,2.00,3.00,"7,189.93","1,935.41",52.00
2120,58.00,M,1.00,mestrado,casado,$80K - $120K,blue,42.00,4.00,1.00,3.00,"12,421.18","1,913.67",49.00
2121,29.00,F,.00,doutorado,divorciado,menos que $40K,blue,17.00,3.00,4.00,2.00,"2,585.42","3,519.95",73.00
2122,38.00,M,2.00,ensino medio,casado,$120K +,blue,29.00,4.00,2.00,1.00,"2,818.93","2,916.55",45.00
2123,65.00,M,1.00,na,solteiro,menos que $40K,blue,36.00,3.00,4.00,4.00,"2,351.21","1,593.07",35.00
2124,62.00,F,1.00,mestrado,casado,menos que $40K,blue,49.00,4.00,2.00,2.00,"3,143.28","1,323.17",25.00
2125,53.00,M,1.00,mestrado,na,$80K - $120K,blue,42.00,5.00,4.00,5.00,"6,514.93","3,084.47",63.00
2126,26.00,F,.00,mestrado,solteiro,$40K - $60K,blue,17.00,5.00,3.00,3.00,"3,119.47","2,740.26",62.00
2127,46.00,F,3.00,ensino medio,solteiro,menos que $40K,silver,39.00,1.00,4.00,.00,"13,092.13",936.35,25.00
2128,51.00,F,1.00,graduacao,casado,$40K - $60K,blue,44.00,4.00,1.00,2.00,"1,438.90","2,207.57",68.00
2129,39.00,M,2.00,sem educacao formal,casado,menos que $40K,blue,34.00,4.00,4.00,2.00,"3,702.14","2,585.43",64.00
2130,51.00,F,1.00,ensino medio,casado,na,blue,36.00,3.00,3.00,2.00,"9,095.60","1,347.21",27.00
2131,59.00,M,2.00,ensino medio,casado,$40K - $60K,blue,50.00,6.00,2.00,3.00,"2,701.69","1,469.00",36.00
2132,56.00,M,3.00,na,casado,$40K - $60K,blue,45.00,6.00,4.00,2.00,"1,813.08","1,468.49",32.00
2133,56.00,F,2.00,mestrado,casado,na,blue,36.00,3.00,2.00,3.00,"5,335.92","1,454.92",43.00
2134,31.00,M,1.00,mestrado,casado,$40K - $60K,blue,20.00,6.00,5.00,2.00,"2,469.41","1,615.79",36.00
2135,37.00,M,.00,ensino medio,divorciado,$40K - $60K,blue,36.00,3.00,5.00,1.00,"3,091.98","2,572.34",65.00
2136,36.00,M,2.00,ensino medio,solteiro,$40K - $60K,blue,32.00,3.00,2.00,5.00,"2,683.09","2,373.90",73.00
2137,26.00,F,1.00,na,solteiro,na,blue,15.00,3.00,3.00,4.00,"5,464.79","2,474.00",46.00
2138,61.00,F,.00,mestrado,casado,menos que $40K,blue,53.00,4.00,2.00,1.00,"2,942.91","1,479.29",28.00
2139,26.00,M,.00,ensino medio,solteiro,menos que $40K,blue,36.00,6.00,3.00,3.00,"2,735.93","2,441.92",58.00
2140,35.00,M,2.00,graduacao,casado,$80K - $120K,blue,36.00,5.00,4.00,2.00,"15,279.88","2,079.67",57.00
2141,53.00,M,3.00,graduacao,casado,$120K +,blue,43.00,4.00,5.00,2.00,"14,938.19","2,248.66",51.00
2142,59.00,M,2.00,ensino medio,casado,menos que $40K,blue,42.00,3.00,5.00,3.00,"4,328.73","1,580.47",54.00
2143,37.00,M,1.00,mestrado,solteiro,$80K - $120K,blue,24.00,4.00,4.00,4.00,"34,516.05","1,768.57",52.00
2144,38.00,M,3.00,ensino medio,casado,$60K - $80K,blue,26.00,5.00,2.00,4.00,"5,824.73","1,801.16",44.00
2145,56.00,F,5.00,doutorado,casado,na,blue,48.00,4.00,2.00,2.00,"11,281.91","1,255.88",30.00
2146,37.00,M,2.00,sem educacao formal,casado,$60K - $80K,blue,36.00,5.00,5.00,3.00,"7,959.65","1,855.58",29.00
2147,33.00,M,1.00,mestrado,casado,$120K +,blue,21.00,4.00,3.00,1.00,"4,459.24","2,502.37",48.00
2148,38.00,M,2.00,graduacao,casado,$80K - $120K,blue,24.00,4.00,5.00,1.00,"17,162.78","2,457.30",54.00
2149,56.00,M,1.00,sem educacao formal,casado,$120K +,blue,50.00,4.00,5.00,3.00,"16,254.03","2,502.47",55.00
2150,59.00,M,.00,ensino medio,casado,$80K - $120K,blue,47.00,5.00,2.00,1.00,"3,278.85","1,374.41",32.00
2151,30.00,M,1.00,doutorado,casado,menos que $40K,blue,17.00,5.00,2.00,1.00,"7,173.70","1,793.95",33.00
2152,56.00,M,2.00,ensino medio,casado,$40K - $60K,blue,36.00,5.00,3.00,2.00,"3,295.49","1,191.29",34.00
2153,33.00,M,2.00,na,solteiro,$120K +,blue,15.00,4.00,2.00,2.00,"25,033.67","2,529.38",71.00
2154,31.00,M,.00,mestrado,divorciado,$60K - $80K,blue,24.00,6.00,2.00,2.00,"4,232.74","2,565.40",69.00
2155,26.00,M,1.00,graduacao,solteiro,$40K - $60K,blue,36.00,3.00,3.00,4.00,"2,703.12","2,111.22",29.00
2156,29.00,M,1.00,mestrado,casado,menos que $40K,blue,18.00,4.00,4.00,1.00,"2,710.59","1,718.87",37.00
2157,53.00,F,2.00,sem educacao formal,casado,menos que $40K,blue,42.00,6.00,5.00,1.00,"2,322.11","1,573.51",27.00
2158,35.00,F,.00,ensino medio,solteiro,menos que $40K,blue,36.00,4.00,4.00,3.00,"5,931.66","2,730.04",71.00
2159,35.00,M,2.00,sem educacao formal,na,$120K +,blue,29.00,5.00,2.00,1.00,"3,300.53","1,745.81",27.00
2160,56.00,F,4.00,ensino medio,casado,menos que $40K,blue,51.00,4.00,3.00,2.00,"1,438.61","1,354.13",24.00
2161,35.00,F,1.00,sem educacao formal,solteiro,na,silver,27.00,4.00,2.00,3.00,"34,516.26","2,562.68",62.00
2162,35.00,M,3.00,sem educacao formal,casado,$40K - $60K,blue,36.00,6.00,5.00,2.00,"8,682.90","1,792.64",36.00
2163,32.00,M,1.00,ensino medio,divorciado,$60K - $80K,blue,13.00,3.00,3.00,3.00,"12,616.57","1,376.94",29.00
2164,49.00,M,4.00,graduacao,na,menos que $40K,blue,43.00,5.00,4.00,2.00,"9,652.24","3,762.25",73.00
2165,36.00,M,4.00,mestrado,divorciado,$120K +,blue,29.00,3.00,2.00,2.00,"1,651.10","2,516.96",54.00
2166,37.00,M,3.00,na,casado,$60K - $80K,blue,29.00,5.00,5.00,1.00,"2,576.26","2,568.48",34.00
2167,58.00,M,1.00,ensino medio,casado,$60K - $80K,blue,47.00,3.00,4.00,1.00,"2,212.18","1,387.09",34.00
2168,35.00,F,2.00,ensino medio,casado,menos que $40K,blue,21.00,5.00,3.00,6.00,"2,157.32","2,111.59",59.00
2169,39.00,F,2.00,mestrado,casado,$40K - $60K,blue,26.00,5.00,2.00,1.00,"2,575.53","1,487.42",33.00
2170,65.00,F,.00,sem educacao formal,solteiro,menos que $40K,blue,56.00,6.00,2.00,1.00,"8,705.74","2,688.73",88.00
2171,65.00,M,.00,ensino medio,casado,menos que $40K,blue,56.00,3.00,5.00,3.00,"3,838.67","1,467.95",29.00
2172,51.00,M,2.00,na,casado,$120K +,blue,42.00,4.00,4.00,1.00,"10,306.24","1,456.53",44.00
2173,56.00,F,1.00,sem educacao formal,casado,$40K - $60K,blue,40.00,4.00,5.00,2.00,"5,366.81","1,748.27",38.00
2174,58.00,M,.00,ensino medio,casado,$80K - $120K,blue,36.00,6.00,2.00,3.00,"2,994.79","1,540.05",32.00
2175,39.00,M,1.00,sem educacao formal,casado,menos que $40K,blue,36.00,3.00,3.00,3.00,"4,247.50",847.35,17.00
2176,51.00,F,1.00,graduacao,solteiro,menos que $40K,blue,36.00,4.00,2.00,4.00,"1,737.11","1,954.08",42.00
2177,58.00,M,4.00,sem educacao formal,solteiro,$40K - $60K,silver,50.00,5.00,3.00,2.00,"18,431.35","2,950.52",61.00
2178,34.00,F,3.00,mestrado,casado,menos que $40K,blue,23.00,5.00,3.00,3.00,"2,263.26","2,154.13",37.00
2179,39.00,M,3.00,na,solteiro,$80K - $120K,blue,23.00,6.00,4.00,1.00,"2,718.72","1,711.23",36.00
2180,54.00,F,1.00,graduacao,casado,na,blue,43.00,3.00,2.00,3.00,"5,839.42","1,640.24",44.00
2181,26.00,F,2.00,ensino medio,solteiro,na,blue,13.00,5.00,3.00,.00,"5,137.54","2,496.81",49.00
2182,53.00,M,1.00,mestrado,solteiro,$80K - $120K,blue,43.00,4.00,3.00,2.00,"11,909.12","1,938.72",53.00
2183,32.00,M,3.00,graduacao,solteiro,$80K - $120K,blue,21.00,4.00,5.00,3.00,"21,390.98","2,477.50",59.00
2184,49.00,M,3.00,ensino medio,casado,$60K - $80K,blue,39.00,4.00,4.00,1.00,"9,264.65","4,107.58",79.00
2185,39.00,F,2.00,sem educacao formal,casado,menos que $40K,blue,26.00,4.00,5.00,2.00,"5,484.79","2,025.48",51.00
2186,32.00,M,2.00,mestrado,casado,$40K - $60K,blue,22.00,3.00,5.00,3.00,"4,739.90",886.50,21.00
2187,30.00,M,1.00,graduacao,divorciado,menos que $40K,blue,19.00,4.00,3.00,3.00,"7,970.94","1,284.94",30.00
2188,37.00,M,1.00,sem educacao formal,solteiro,$80K - $120K,blue,36.00,6.00,2.00,1.00,"3,127.72","2,292.03",49.00
2189,38.00,M,2.00,sem educacao formal,solteiro,$40K - $60K,blue,36.00,5.00,2.00,1.00,"7,756.24","1,858.70",51.00
2190,46.00,M,2.00,sem educacao formal,solteiro,$120K +,blue,33.00,6.00,3.00,2.00,"34,516.91","3,508.91",58.00
2191,36.00,M,2.00,sem educacao formal,casado,$60K - $80K,blue,36.00,5.00,4.00,3.00,"5,605.79","2,338.02",41.00
2192,33.00,M,1.00,doutorado,casado,$80K - $120K,blue,36.00,4.00,2.00,3.00,"2,946.07","2,017.65",48.00
2193,58.00,F,3.00,doutorado,solteiro,menos que $40K,blue,54.00,4.00,3.00,2.00,"8,886.01","4,148.79",79.00
2194,46.00,M,4.00,doutorado,casado,$120K +,blue,36.00,3.00,5.00,2.00,"3,104.55","2,781.82",74.00
2195,39.00,M,5.00,na,casado,$80K - $120K,blue,36.00,4.00,3.00,3.00,"19,435.12","2,062.57",55.00
2196,54.00,F,2.00,doutorado,casado,menos que $40K,blue,46.00,3.00,3.00,3.00,"3,312.54","1,973.87",55.00
2197,50.00,M,3.00,ensino medio,casado,$120K +,blue,40.00,5.00,4.00,1.00,"34,516.11","1,930.14",36.00
